Prj_ID,Trt_ID,Trt_Type_Major,Trt_Type_Sub,Treatment_Type,FID_TrtPoly002,ObjectID_Union,ObjectID_CountOverlapping,treatment_count,init_date_est,comp_date_est,Init_Date,Comp_Date,init_est,comp_est,init_comp_elapsed,Plan_Imp,Success,Dates_Confirmed,Units,Num_Units,Treatment_Seeded,Seed_List,Seed_Mix_Name,Seeds_or_Seedlings,Seed_List_Confirmed,Control_Areas,Seed_Application_Rate,Seed_Notes,Objectives,Planned_Implementation,Actual_Implementation,Treatment_Effect_and_Results,Trt_Feature_Type,Feature_Status,How_Feature_Created,Feature_Creation_Date,Total_Acres,BLM_Acres,GIS_Notes,Initiated_By,Trt_Concerns,Trt_Concerns_Desc,Problems_Apply_Trt,Problems_Apply_Trt_Desc,Conditions_At_Trt,Conditions_At_Trt_Desc,Trt_Notes,User_Updated,init_m,init_d,init_y,init_m_est,init_d_est,comp_m,comp_d,comp_y,comp_m_est,comp_d_est
4132,11592,Vegetation/Soil Manipulation,Vegetation Disturbance,Tree/Brush Control: Pinyon Juniper Removal - Hand Cutting,7193,59359,9972,4,2009-06-15,2009-06-15,00/00/2009,00/00/2009,estimated month and day,estimated month and day,0,Implemented,None,2,Acres,10,0,NA,NA,NA,NA,NA,NA,NA,"1. Reduce fuel loading by thinning ladder fuels on upland sites to acceptable levels while decreasing the potential of a catastrophic fire.\r\n2. Reintroduce low intensity underburns after fuel accumulation has been removed to encourage healthy ponderosa pine stands.\r\n3. Reinforce existing roads that border Forest Service and private lands and can be used as fuel breaks to help control the size of wildfires.\r\n4. Increase the density of desirable shrubs, grasses and forbs to maintain and enhance the diversity of species and habitat types.\r\n5. Design treatment areas to promote mosaic patterns with irregular edges that would maximize the value of the area for wildlife habitat and mimic historic wildfire patterns.\r\n6. Identify and preserve areas and individuals considered old growth western juniper (greater than 200 years old).",NA,NA,NA,Polygon,Confirmed,Digitized by LTDL data entry personnel using a map of unknown origin,6/29/2010,823.862699,382.0313075,"The 2009 treatments occurred somewhere within the project boundary, but the specific area was not specified,  perhaps because the actual acreage treated was so small.",NA,None,NA,None,NA,None,NA,NA,12:28:00,00,00,2009,06,15,00,00,2009,06,15
4132,11593,Vegetation/Soil Manipulation,Slash Treatment,Slash Treatment: Slash piling,7194,59360,9972,4,2009-06-15,2009-06-15,00/00/2009,00/00/2009,estimated month and day,estimated month and day,0,Implemented,None,2,Acres,3,0,NA,NA,NA,NA,NA,NA,NA,"1. Reduce fuel loading by thinning ladder fuels on upland sites to acceptable levels while decreasing the potential of a catastrophic fire.\r\n2. Reintroduce low intensity underburns after fuel accumulation has been removed to encourage healthy ponderosa pine stands.\r\n3. Reinforce existing roads that border Forest Service and private lands and can be used as fuel breaks to help control the size of wildfires.\r\n4. Increase the density of desirable shrubs, grasses and forbs to maintain and enhance the diversity of species and habitat types.\r\n5. Design treatment areas to promote mosaic patterns with irregular edges that would maximize the value of the area for wildlife habitat and mimic historic wildfire patterns.\r\n6. Identify and preserve areas and individuals considered old growth western juniper (greater than 200 years old).",NA,NA,NA,Polygon,Confirmed,Digitized by LTDL data entry personnel using a map of unknown origin,6/29/2010,823.862699,382.0313075,"The 2009 treatments occurred somewhere within the project boundary, but the specific area was not specified,  perhaps because the actual acreage treated was so small.",NA,None,NA,None,NA,None,NA,NA,15:40:00,00,00,2009,06,15,00,00,2009,06,15
7086,19427,Vegetation/Soil Manipulation,Vegetation Disturbance,Tree/Brush Control: Mechanical,12291,59687,9977,4,1988-09-01,1988-11-30,9/1/1988,11/30/1988,actual,actual,90,Implemented,Successful,1,Acres,1600,0,No seed list,NA,NA,NA,NA,NA,NA,Reseed the Madeline pasture.,"The disking operation will concentrate activities only in the desirable soil types\r\n(loamy- stony loam) and will avoid the alkali patches. In addition, special effort will be taken to avoid the patches of perennial grasses that occur throughout. This will reduce soil disturbance as well as reduce mortality on native grasses.","Big sagebrush was disked.  Wet conditions prevented completion of the entire 2000 acres.\r\nAs of 1990, the project was considered a success.",NA,Polygon,Confirmed,Digitized by LTDL data entry personnel using a confirmed map,5/5/2011,2128.80419,761.2129471,"This shapefile was created from a map in the project summary.  Because of the wet condition during treatment, the entire treatment was not completed.  This map may represent the entire treatment rathe",NA,Provide forage for livestock,Improve Livestock Forage,None,NA,Very wet,NA,This treatment was chosen over brush control with a dozer and prescribed burning because of drought conditions and a lack of fine fuels.,38:24:00,9,1,1988,09,01,11,30,1988,11,30
7086,19428,Seeding,Seeding,Seeding,12292,59688,9977,4,1988-09-01,1988-11-30,9/1/1988,11/30/1988,actual,actual,90,Implemented,None,1,Acres,1600,-1,Confirmed seed list,Madeline Disk and Seeding 1987 Mix,Seeds,Confirmed on Paper,NA,Species Specific,"The seed mix did not indicate whether bulk or PLS rates were used, therefore, unknown has been listed and all seed mix information has been entered into the Bulk category.  No seeding rates were specified for the seed list.",Seed treatment area after discing; increase livestock forage.,"Once disking is completed in September 1988, seeding approximately 2,000 acres will begin. The seeding will concentrate in the disked areas; however, we will inner seed through the undisturbed sagebrush patches in hopes of establishing perennial grasses again.","Approximately 1600 acres were disked and seeded in October and November of 1988 when weather conditions (wet) prevented completing the proposed 2000 acres.\r\nAs of 1990, the project was considered a success.",NA,Polygon,Confirmed,Digitized by LTDL data entry personnel using a confirmed map,5/5/2011,2128.80419,761.2129471,"This shapefile was created from a map in the project summary.  Because of the wet condition during treatment, the entire treatment was not completed.  This map may represent the entire treatment rathe",NA,"Provide forage for livestock, Establishment of seeded species","Improve Livestock Forage, Establish seeded species",None,NA,Very wet,NA,NA,38:24:00,9,1,1988,09,01,11,30,1988,11,30
4627,12924,Vegetation/Soil Manipulation,Soil Disturbance,Soil Disturbance: Plowing,8097,19804,55754,2,1968-10-24,1969-04-20,10/24/1968,4/20/1969,actual,actual,178,Implemented,None,1,Acres,880,0,NA,NA,NA,NA,NA,NA,NA,"1. Rehabilitation to assist in control of water and wind erosion in addition to providing useable forage where little now exists.\r\n\r\n2. Revegetation to aid in rotation of season of use from other patures in the operation, thereby improving overall range condition.",Plowing approximately 880 acres of range land and seeding it to crested wheatgrass and other adapted species.,NA,NA,Polygon,Confirmed,Not Determined,NA,899.4133395,679.0587687,NA,NA,None,NA,None,NA,None,NA,NA,46:34:00,10,24,1968,10,24,4,20,1969,04,20
4627,12925,Seeding,Ground Seeding,Ground Seeding,8098,19805,55754,2,1968-10-24,1969-04-20,10/24/1968,4/20/1969,actual,actual,178,Implemented,None,1,Acres,880,-1,Planned seed list,NA,Seeds,Plan,NA,NA,"Other species may have been planted, but were not specified.","1. Rehabilitation to assist in control of water and wind erosion in addition to providing useable forage where little now exists.\r\n\r\n2. Revegetation to aid in rotation of season of use from other patures in the operation, thereby improving overall range condition.",Plowing approximately 880 acres of range land and seeding it to crested wheatgrass and other adapted species.,NA,NA,Polygon,Confirmed,Not Determined,NA,899.4133395,679.0587687,NA,NA,None,NA,None,NA,None,NA,NA,49:08:00,10,24,1968,10,24,4,20,1969,04,20
6194,17121,Vegetation/Soil Manipulation,Soil Disturbance,Soil Disturbance: Chaining,10780,19940,55776,2,1961-11-08,1963-03-27,11/8/1961,3/27/1963,actual,actual,504,Implemented,Successful,2,Acres,550,0,NA,NA,NA,NA,NA,NA,NA,The burned area contains many snags and partially dead trees and is being invaded by rabbitbrush. Chaining to remove juniper and sagebrush to prepare seed bed for seeding of crested wheatgrass and Whitmar wheatgrass.,NA,The brush removal measures were effective in elimination of juniper and sagebrush.,Juniper kill 80% and 75% on sage.,Polygon,Confirmed,Not Determined,NA,437.1958302,437.1982505,NA,NA,None,NA,None,NA,None,NA,NA,45:45:00,11,8,1961,11,08,3,27,1963,03,27
6194,17123,Seeding,Drill Seeding,Ground Seeding: Drill,10781,19941,55776,2,1961-11-08,1963-03-27,11/8/1961,3/27/1963,actual,actual,504,Implemented,Successful,2,Acres,550,-1,Confirmed seed list,NA,Seeds,Confirmed on Paper,NA,Species Specific,"The other species of wheatgrass used was referred to as Whitmar wheatgrass in the documents, but that name did not exist in the lists in the database.  The common name was Googled to find a species name, which may or may not be the exact species the common name refers to.",Restore grasses to area.,It was drilled with a rangeland drill and sandy soil was drilled with an Oregon Press.  Crested wheatgrass was seeded in the lower sandy areas and Whitmar wheatgrass in the higher bluebunch wheatgrass sites.,Field inspections in the spring of 1962 revealed good emergence of both species and further inspection in the spring of 1963 revealed a good stand establishment.,The stand of grass is maintaining soil stability.  Erosion by wind is reduced.,Polygon,Confirmed,Not Determined,NA,437.1958302,437.1982505,NA,NA,None,NA,None,NA,None,NA,NA,47:06:00,11,8,1961,11,08,3,27,1963,03,27
8501,23249,Herbicide/Weeds/Chemical,Herbicide,Noxious Weeds: Weed Control - Herbicide Application,14831,20168,55806,2,1963-06-10,1963-11-20,6/10/1963,11/20/1963,actual,actual,163,Implemented,None,2,Acres,5000,0,NA,NA,NA,NA,NA,NA,NA,Control big sagebrush and rabbitbrush.,Aerially spray herbicide on project area.,"Vegetative type: 4 Artr-(Chui)-Sihy-Brte requiring chemical of 3 lbs per acres for big sagebrush and rabbitbrush. (2-4-D Iso octyl ester at 9.48 lbs per gal of which 6 lbs is 2,4-D acid) Chemical was mixed with 4.5 fals of diesel to .5 gal 2,4-D =5 gal per acre application mixture. Spraying was done with double winged Steerman Aircraft with 180 gal capacity. Chemical and application for 5000 acres @ 3.42 = 17,100.00 total cost per acres was $3.56.",NA,Polygon,Confirmed,Digitized by LTDL data entry personnel using a map of unknown origin,6/2/2010,6222.253704,4940.628809,NA,Contractor,Noxious Weeds,"This project, at least initially, was intended to control sagebrush and rabbitbrush.",None,NA,None,NA,NA,51:50:00,6,10,1963,06,10,11,20,1963,11,20
8501,23255,Seeding,Drill Seeding,Ground Seeding: Drill,14832,20169,55806,2,1963-10-01,1963-11-20,10/1/1963,11/20/1963,actual,actual,50,Implemented,Partially Successful,2,Acres,5000,-1,Confirmed seed list,NA,Seeds,Confirmed on Paper,NA,Species Specific,NA,Control big sagebrush and rabbitbrush.,Drill seed treatment area with drag chains.,Seeded October and November 1963 with rangeland drills at 7.57 lbs. per acre. Chain drags were used with moderate success. Three-drill toolbars were used on this project and proved to be a success. A second man was utilized on each caterpillar to watch the drills at all times. \r\n\r\nA 1966 visit to the site revealed most of the treatment area was a fair-good stand of crested wheatgrass.,NA,Polygon,Confirmed,Digitized by LTDL data entry personnel using a map of unknown origin,6/2/2010,6222.253697,4940.628795,NA,NA,Noxious Weeds,"This project, at least initially, was intended to control sagebrush and rabbitbrush.",None,NA,None,NA,The total cost of treatments 1 and 2 was $7.41 per acre.,02:51:00,10,1,1963,10,01,11,20,1963,11,20
961,2628,Seeding,Drill Seeding,Ground Seeding: Drill,1701,34113,55894,3,2002-01-15,2002-01-15,1/00/2002,1/00/2002,estimated day,estimated day,0,Implemented,Unknown,1,Acres,1496.42,-1,Confirmed seed list,NA,Seeds,Confirmed on Paper,Unknown,Unknown,NA,NA,"Initially the Big Stick fire was seeded in the fall of 2001 following the fire. Four seed mixtures were used on different areas of the fire. A total of 3.640 acres were drilled and 7,190 acres were aerial seeded with big sagebrush. The drilled seed was a mixture of crested wheatgrass and several native species.","Because of the extremely low establishment of perennials, introduced annual plants dominated the site. No sagebrush seedlings were found within plots, but isolated individuals could be found upon extensive search. It is not clear if these individuals were from seeding or from the natural seedbank. Annual sunflower and Lewis flax did establish in patches and were highly visible due to their showy flowers. However, they did not comprise a significant portions of the plots.\r\n\r\nThe area is currently being reseeded following an interdisciplinary review of the initial seeding was determined not to meet management objectives. Results from this seeding will be monitored by range staff and the Fire Ecologist.","Few to no native species established from seed. Patches of crested wheatgrass did establish, but only in depressions.",Polygon,Confirmed,"Digitized by BLM field office personnel, method unknown",NA,1543.529512,1543.531663,NA,Contractor,None,NA,None,NA,None,NA,NA,22:06:00,1,00,2002,01,15,1,00,2002,01,15
961,2632,Seeding,Aerial Seeding,Aerial Seeding,1705,34114,55894,3,2002-01-15,2002-01-15,1/00/2002,1/00/2002,estimated day,estimated day,0,Implemented,See Comments,1,Acres,7190,-1,Confirmed seed list,NA,Seeds,Confirmed on Paper,Unknown,Unknown,Based on GIS attributes.,NA,"Initially the Big Stick fire was seeded in the fall of 2001 following the fire. Four seed mixtures were used on different areas of the fire. A total of 3.640 acres were drilled and 7,190 acres were aerial seeded with big sagebrush. The drilled seed was a mixture of crested wheatgrass and several native species.\r\n\r\nAerial seeding occurred during January 2002 with a light snow cover over part of the area.","Few to no native species established from seed. Patches of crested wheatgrass did establish, but only in depressions. Because of the extremely low establishment of perennials, introduced annual plants dominated the site.\r\n\r\nInitial seeding did not meet management objectives. Less than one plant per 10 ft2 established across the seeded area. No sagebrush seedlings could be found in area that could be attributed to aerial seeding.","Few to no native species established from seed. Patches of crested wheatgrass did establish, but only in depressions. Because of the extremely low establishment of perennials, introduced annual plants dominated the site.",Polygon,Confirmed,"Digitized by BLM field office personnel, method unknown",NA,7114.632017,7020.226354,NA,Contractor,None,NA,None,NA,Snow on Ground,Aerial seeding occurred during January 2002 with a light snow cover over part of the area.,Sagebrush Seeding.,04:21:00,1,00,2002,01,15,1,00,2002,01,15
4531,12680,Vegetation/Soil Manipulation,Soil Disturbance,Soil Disturbance: Chaining,7912,34579,55921,3,1951-11-05,1951-12-06,11/5/1951,12/6/1951,actual,actual,31,Implemented,None,2,Acres,1763,0,NA,NA,NA,NA,NA,NA,NA,Chained to cover seed.,NA,Covered by heavy chain and brush drag,NA,Polygon,Confirmed,"Digitized by BLM field office personnel, method unknown",NA,1370.124913,1352.277834,NA,NA,None,NA,None,NA,None,NA,NA,13:38:00,11,5,1951,11,05,12,6,1951,12,06
4531,12681,Vegetation/Soil Manipulation,Soil Disturbance,Soil Disturbance: Plowing,7913,34580,55921,3,1951-11-05,1951-12-06,11/5/1951,12/6/1951,actual,actual,31,Implemented,None,2,Acres,1763,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Once over with 24 foot- 26"" disk special designed A.C. tandem-disk plow",Resulted in 85-90% brush kill.,Polygon,Confirmed,"Digitized by BLM field office personnel, method unknown",NA,1370.124913,1352.277834,NA,NA,Provide forage for livestock,Year long grazing by excessive numbers of livestock with particularly heavy use in early spring. Slight to moderate sheet erosion.,None,NA,None,NA,NA,42:45:00,11,5,1951,11,05,12,6,1951,12,06
